order_id,product_id,product_name,category,quantity,unit_price
ORD-06565410,790,Cozy Lamp,Home,1,100.49
ORD-75187475,129,Illustrated Memoir,BOOKS,1,12.09
ORD-75187475,318,Modern Table,home,3,221.02
ORD-75187475,309,hardcover memoir,Books,1,214.51
ORD-75187475,958,Wireless Camera, Electronics  ,3,211.13
ORD-75187475,160,INTERACTIVE DOLL,Toys,3,15.29
ORD-15521454,396,Interactive Blocks,TOYS,2,235.51
ORD-81215761,718,Modern Table,Home,2,213.33
ORD-81215761,446,Classic Jeans,Clothing,1,161.35
ORD-81215761,1188, Colorful Car ,Toys,1,103.55
ORD-81215761,959,Hardcover Anthology,Books,2,217.45
ORD-81215761,509,Classic Memoir,Books,2,43.73
ORD-81215761,984,Compact Headphones,Electronics,3,161.43
ORD-81215761,612,Classic Anthology,Books,1,111.25
ORD-18835904,888,Modern Novel,Books,1,23.54
ORD-18835904,923,Modern Novel,Books,2,122.15
ORD-18835904,637,Colorful Blocks,  Toys  ,2,69.82
ORD-18835904,158,Smart Monitor,Electronics,2,70.67
ORD-31387816,284,Durable Shirt,Clothing,1,130.27
ORD-31387816,355,Compact Headphones,Electronics,2,42.34
ORD-31387816,210,Cozy Chair,Home,2,171.02
ORD-31387816,136,Fun Blocks,Toys,3,49.95
ORD-52738697,56,Interactive Car,Toys,1,230.06
ORD-52738697,357,Portable Headphones,  Electronics ,3,68.11
ORD-52738697,776,Stylish Jacket,Clothing,2,218.98
ORD-52738697,154,Comfortable Jeans,Clothing,2,80.91
ORD-52738697,855,Elegant Rug,Home,3,39.02
ORD-20402768,676,Colorful Puzzle,  TOYS  ,3,66.33
ORD-20402768,466,Wireless Camera,Electronics,1,44.14
ORD-01984043,463,Durable Sweater,Clothing,1,222.97
ORD-01984043,240,Compact Camera,Electronics,3,88.23
ORD-01984043,62,Modern Lamp,Home,2,6.81
ORD-01984043,339,Portable Monitor,Electronics,2,69.66
ORD-01984043,1010,Stylish Jacket,Clothing,2,55.24
ORD-01984043,256, Hardcover Novel  , Books  ,2,155.54
ORD-01984043,407,Educational Puzzle,TOYS,1,10.27
ORD-55416784,408,Illustrated Novel,Books,1,79.12
ORD-55416784,1239,Wireless Monitor,Electronics,1,104.72
ORD-55416784,1099,Elegant Lamp,Home,2,152.17
ORD-55416784,593,Modern Guide,Books,2,72.06
ORD-55416784,189,  Modern Memoir  ,BOOKS,2,26.56
ORD-55416784,1202,Interactive Blocks,Toys,2,95.07
ORD-55416784,547,Durable Jacket,Clothing,3,219.26
ORD-39845703,1172,  Modern Anthology  ,Books,2,67.52
ORD-39845703,671,educational puzzle,Toys,1,149.15
ORD-39845703,1114,Wireless Speaker,Electronics,1,124.95
ORD-39845703,871,Comfortable Sweater,clothing,3,234.42
ORD-39845703,863,Classic Jeans,CLOTHING,2,67.88
ORD-39845703,803,Modern Rug,Home,2,147.1
ORD-39845703,364,Comfortable Sweater,Clothing,1,102.19
ORD-70845628,146,Stylish Jacket,Clothing,1,55.99
ORD-70845628,70,Colorful Doll,toys,1,47.77
ORD-81187228,164,Portable Speaker,Electronics,1,85.09
ORD-81187228,326,Cozy Rug,Home,2,22.63
ORD-81187228,870,Modern Novel,Books,3,140.58
ORD-81187228,1064,Interactive Blocks,Toys,2,163.27
ORD-81187228,448,Educational Puzzle,Toys,1,169.22
ORD-47125393,906,Cozy Chair,Home,2,37.51
ORD-47125393,1028,  Smart Speaker ,electronics,2,32.42
ORD-47125393,177,Portable Headphones,Electronics,2,235.31
ORD-90051278,181,Wireless Speaker,Electronics,3,159.9
ORD-90051278,1081,Stylish Jacket,Clothing,1,247.46
ORD-14985307,994,ELEGANT RUG,home,1,147.27
ORD-52393507,677,Classic Guide, Books ,2,195.42
ORD-52393507,901,Stylish Shirt,Clothing,1,64.3
ORD-52393507,189,Modern Memoir,Books,1,26.56
ORD-52393507,212,  Cozy Rug  ,Home,3,14.52
ORD-11838427,394,Wireless Camera,Electronics,4,104.77
ORD-11838427,357,Portable Headphones,Electronics,2,68.11
ORD-11838427,59,Compact Camera,Electronics,2,179.62
ORD-11838427,405,Elegant Chair,Home,6,178.0
ORD-11838427,588,Portable Headphones,Electronics,6,148.83
ORD-11838427,904,Modern Table,Home,5,166.89
ORD-04278246,803,Modern Rug,Home,2,147.1
ORD-04278246,356,Interactive Doll,Toys,1,71.69
ORD-04278246,343,educational doll,Toys,4,248.48
ORD-04278246,780,educational blocks,Toys,3,197.93
ORD-04278246,56,Interactive Car,Toys,3,230.06
ORD-04278246,868,Classic Sweater,Clothing,3,181.72
ORD-04278246,959,Hardcover Anthology,Books,5,217.45
ORD-18958778,809,Interactive Blocks,Toys,2,22.95
ORD-18958778,324,Hardcover Anthology,Books,1,133.41
ORD-18958778,479,Cozy Lamp,Home,2,14.54
ORD-18958778,546,Compact Speaker,Electronics,3,9.39
ORD-18958778,895,Modern Memoir,Books,3,116.12
ORD-27708065,58,Modern Rug,Home,1,70.33
ORD-27708065,1262,Stylish Shirt,Clothing,3,5.47
ORD-27708065,832,Wireless Monitor,Electronics,2,67.73
ORD-27708065,696,Modern Table,Home,2,242.47
ORD-27708065,594,STYLISH SHIRT, CLOTHING ,2,209.16
ORD-33991959,1150,Classic Sweater,Clothing,3,42.55
ORD-33991959,1165,Interactive Puzzle,Toys,1,247.67
ORD-33991959,343,Educational Doll,TOYS,1,248.48
ORD-33991959,1017,MODERN GUIDE,Books,3,7.98
ORD-33991959,214,Rustic Table, Home ,1,104.63
ORD-33991959,762,Elegant Chair,Home,3,228.62
ORD-64404459,907,Smart Headphones,  Electronics  ,4,86.48
ORD-64404459,881,Modern Lamp,Home,4,229.96
ORD-64404459,1249,Hardcover Memoir,Books,6,63.99
ORD-64404459,145,Hardcover Novel,Books,3,16.38
ORD-64404459,1195,Rustic Table,Home,3,125.77
ORD-64404459,614,Hardcover Memoir,Books,3,159.55
ORD-64404459,90,Smart Monitor,Electronics,6,27.77
ORD-64404459,209,Modern Lamp,Home,4,234.84
ORD-64404459,79,Portable Camera,Electronics,5,17.84
ORD-64404459,818,Wireless Headphones,Electronics,2,60.59
ORD-50265132,35,Elegant Rug,Home,2,155.64
ORD-50265132,471,Educational Car,Toys,2,138.34
ORD-50265132,1088,PORTABLE CAMERA,Electronics,1,34.27
ORD-50265132,641,Hardcover Anthology,Books,1,145.56
ORD-50265132,643,Modern Novel,Books,2,22.81
ORD-50265132,245,Fun Doll,Toys,2,85.79
ORD-50265132,1258,Portable Speaker,  Electronics  ,1,45.16
ORD-80878540,1275,Elegant Chair,Home,1,116.8
ORD-89737420,1172,Modern Anthology,Books,3,67.52
ORD-89737420,891,Wireless Camera,Electronics,3,95.12
ORD-89737420,314,Cozy Lamp,Home,1,38.51
ORD-89737420,195,Educational Doll,Toys,3,233.24
ORD-89737420,4,  RUSTIC RUG  ,Home,3,112.13
ORD-89737420,1027,Illustrated Memoir,Books,1,221.22
ORD-89737420,3,Rustic Chair,Home,3,224.29
ORD-89737420,931,Durable Sweater,Clothing,1,230.43
ORD-81574441,1018,Rustic Rug,Home,1,248.18
ORD-81574441,1043,Fun Doll,Toys,3,156.23
ORD-81574441,604,Educational Puzzle,Toys,2,116.75
ORD-81574441,1102,Modern Memoir,Books,3,175.45
ORD-81574441,714,Classic Jacket,Clothing,1,147.18
ORD-81574441,1193,Classic Anthology,Books,1,121.12
ORD-81574441,501,Portable Camera,Electronics,3,6.0
ORD-31203148,706,Modern Chair,Home,3,196.26
ORD-54326873,382,Wireless Headphones,electronics,3,212.81
ORD-68315503,130,Portable Headphones,Electronics,2,123.36
ORD-68315503,17,Hardcover Guide,Books,3,138.28
ORD-99847921,828,  Classic Jeans  ,Clothing,2,31.06
ORD-99847921,467,Compact Speaker,Electronics,1,11.09
ORD-50969367,182, Cozy Lamp  ,Home,3,57.31
ORD-50969367,1108,Smart Speaker,Electronics,2,21.55
ORD-50969367,350,Elegant Table,Home,3,68.91
ORD-09619877,48,Elegant Chair,Home,2,177.24
ORD-09619877,48,Elegant Chair,Home,1,177.24
ORD-09619877,739,Modern Rug,Home,1,22.44
ORD-70014132,848,Modern Novel,Books,1,117.92
ORD-70014132,865,Educational Doll,Toys,1,120.74
ORD-70014132,264,Compact Headphones,Electronics,2,173.3
ORD-70014132,339,Portable Monitor,Electronics,2,69.66
ORD-26538759,406,Classic Anthology,Books,3,220.29
ORD-26538759,233,Modern Anthology,Books,1,188.43
ORD-26538759,71,Smart Headphones,Electronics,3,125.12
ORD-26538759,992,Cozy Table,Home,2,150.07
ORD-26538759,515,Modern Rug,Home,3,122.85
ORD-26538759,1029,Educational Puzzle,Toys,2,88.14
ORD-26538759,1034,Smart Monitor,Electronics,1,76.24
ORD-26538759,806,Cozy Rug,Home,3,160.23
ORD-38221787,1099,Elegant Lamp,Home,4,152.17
ORD-38221787,908,Wireless Speaker,electronics,3,112.33
ORD-38221787,827,FUN DOLL,Toys,3,203.88
ORD-72054587,765,Compact Monitor,Electronics,1,128.04
ORD-72054587,990,  CLASSIC SWEATER  ,Clothing,1,80.46
ORD-72054587,338, Durable Jeans  ,Clothing,2,181.16
ORD-72054587,707,Elegant Chair,Home,3,174.72
ORD-72054587,1103,Educational Blocks,Toys,2,152.96
ORD-72054587,534,Classic Novel,Books,1,44.12
ORD-72054587,989,Illustrated Memoir,Books,1,64.29
ORD-69257299,288,COZY TABLE,Home,2,96.77
ORD-98319516,320,Educational Car,Toys,1,52.86
ORD-98319516,694,Educational Puzzle,Toys,3,11.06
ORD-98319516,714,Classic Jacket,Clothing,2,147.18
ORD-98319516,545,Hardcover Memoir,Books,1,45.13
ORD-67572654,140,Stylish Sweater,Clothing,1,193.59
ORD-67572654,349,Modern Lamp,Home,1,127.52
ORD-73519303,452,  Colorful Blocks  ,Toys,3,219.66
ORD-73519303,223,Rustic Table,Home,3,92.73
ORD-70886428,818,Wireless Headphones,Electronics,2,60.59
ORD-70886428,588,Portable Headphones,Electronics,3,148.83
ORD-70886428,493,Elegant Table,  Home  ,1,99.37
ORD-02520791,794,Interactive Blocks,Toys,3,181.51
ORD-02520791,299,Colorful Blocks,Toys,1,119.45
ORD-02520791,1120,Compact Headphones,Electronics,3,244.44
ORD-84657682,430,Educational Puzzle,  toys  ,3,223.97
ORD-84657682,870,Modern Novel,Books,1,140.58
ORD-84657682,82,Hardcover Anthology,Books,1,114.99
ORD-84657682,325,Cozy Table,Home,2,211.17
ORD-65127589,50,Classic Novel,Books,4,224.4
ORD-65127589,142,Stylish Jacket,Clothing,1,83.19
ORD-65127589,169,  Smart Speaker ,Electronics,6,95.1
ORD-65127589,542,Illustrated Guide,Books,3,112.41
ORD-65127589,596,Cozy Chair,Home,2,63.35
ORD-65127589,888,Modern Novel,Books,6,23.54
ORD-65127589,844,Modern Anthology,Books,5,219.3
ORD-65127589,570,Modern Novel,Books,1,127.27
ORD-36587418,862,Illustrated Novel,Books,2,9.6
ORD-36587418,1086,Wireless Speaker,Electronics,2,145.6
ORD-35049958,915,Smart Speaker,Electronics,2,48.61
ORD-35049958,451,Educational Puzzle,Toys,2,90.72
ORD-35049958,616,Modern Table,Home,1,149.77
ORD-35049958,268,Portable Speaker,Electronics,2,19.64
ORD-05082039,16,Cozy Chair,Home,1,44.08
ORD-05082039,810,Comfortable Shirt,Clothing,2,247.74
ORD-05082039,1027,Illustrated Memoir,Books,3,221.22
ORD-05082039,1169,Cozy Lamp,Home,3,97.69
ORD-58334970,724,Colorful Car,Toys,3,193.48
ORD-58334970,1130,Colorful Car,Toys,1,39.3
ORD-58334970,1207,Educational Doll,Toys,3,116.96
ORD-58334970,219,Stylish Shirt,Clothing,2,208.9
ORD-59214765,878,Interactive Blocks,Toys,1,40.48
ORD-59214765,872,Cozy Chair,Home,1,92.23
ORD-59214765,1283,Modern Anthology, Books  ,2,18.95
ORD-59214765,112,Stylish Jacket,Clothing,1,215.56
ORD-35722941,969,portable speaker,Electronics,2,92.44
ORD-35722941,977,Colorful Puzzle,Toys,3,222.52
ORD-49915523,1149, Interactive Doll ,Toys,2,25.54
ORD-49915523,730,Portable Monitor,Electronics,2,208.01
ORD-49915523,57,Portable Speaker,  Electronics  ,2,91.93
ORD-49915523,60,Rustic Table,Home,2,132.23
ORD-49915523,893,Wireless Speaker,Electronics,1,232.04
ORD-49915523,229,Compact Speaker,Electronics,1,66.9
ORD-49915523,735,Wireless Camera,Electronics,2,164.99
ORD-36566819,210,Cozy Chair,Home,2,171.02
ORD-36566819,818,Wireless Headphones,Electronics,1,60.59
ORD-57120965,754,Illustrated Guide,Books,1,172.49
ORD-57120965,1185,Stylish Jeans,CLOTHING,3,62.08
ORD-57120965,1063,Elegant Table,Home,3,169.54
ORD-49333202,1055,Classic Sweater,  Clothing ,3,234.1
ORD-49333202,65,Colorful Blocks,Toys,1,155.32
ORD-81796122,664,Illustrated Memoir,Books,5,31.52
ORD-81796122,521,PORTABLE SPEAKER,Electronics,1,23.67
ORD-81796122,203,Classic Memoir,Books,2,238.62
ORD-81796122,670,Modern Chair,Home,2,172.67
ORD-81796122,761,Rustic Table,Home,2,59.49
ORD-81796122,928,Illustrated Memoir,Books,1,219.65
ORD-81796122,399, Colorful Puzzle  ,Toys,6,115.89
ORD-81796122,612,Classic Anthology,Books,2,111.25
ORD-81796122,705,Elegant Chair,Home,3,177.86
ORD-81796122,120,Modern Table,Home,1,5.98
ORD-81796122,439,Smart Monitor,electronics,3,215.73
ORD-81796122,229,Compact Speaker,Electronics,3,66.9
ORD-81796122,228,elegant table,Home,2,95.69
ORD-87505785,530,Wireless Speaker,Electronics,3,79.71
ORD-87505785,1273,Rustic Chair,Home,2,166.45
ORD-87505785,1060, Smart Headphones ,Electronics,2,169.05
ORD-87505785,640,Hardcover Memoir,Books,1,96.71
ORD-14957762,919, Wireless Monitor ,Electronics,3,249.6
ORD-16242205,222,Stylish Jeans,Clothing,1,9.31
ORD-16242205,331,Durable Shirt,Clothing,2,185.92
ORD-16242205,450,Classic Jacket,  Clothing  ,1,233.08
ORD-15630439,9,Classic Guide,Books,1,59.34
ORD-15630439,960,stylish jacket,Clothing,1,66.11
ORD-15630439,804,Rustic Table,Home,3,158.65
ORD-15630439,395,Illustrated Memoir,  Books  ,3,160.97
ORD-15630439,1027,Illustrated Memoir,Books,2,221.22
ORD-15630439,372,Compact Camera,Electronics,1,19.82
ORD-16726860,1216,Illustrated Novel,Books,1,26.75
ORD-67502527,122,Cozy Rug,  Home  ,3,46.62
ORD-67502527,158,Smart Monitor,Electronics,4,70.67
ORD-67502527,1177,Portable Headphones, Electronics ,4,121.01
ORD-67502527,765,Compact Monitor,Electronics,1,128.04
ORD-67502527,536,Rustic Table,Home,2,11.54
ORD-37180873,341,Classic Shirt,Clothing,1,212.19
ORD-37180873,1123,Educational Puzzle,Toys,3,102.07
ORD-37180873,1000,Compact Speaker,Electronics,3,86.42
ORD-07990881,1168,Modern Memoir,Books,1,120.14
ORD-07990881,1058,Wireless Speaker,Electronics,1,205.25
ORD-06193823,220,Colorful Puzzle,toys,2,174.48
ORD-06193823,432,Hardcover Novel,Books,1,117.14
ORD-06193823,262,Elegant Chair,  Home ,2,234.89
ORD-06193823,416,Durable Jacket,Clothing,2,245.24
ORD-06193823,718,Modern Table,Home,1,213.33
ORD-06193823,926,Hardcover Guide,Books,1,154.91
ORD-10981793,629,Wireless Headphones,Electronics,3,76.42
ORD-10981793,484,Cozy Table,Home,3,131.19
ORD-10981793,580,Colorful Blocks,Toys,2,218.0
ORD-00666463,980,Interactive Blocks,Toys,2,43.56
ORD-00666463,1240,Cozy Rug,Home,3,19.69
ORD-00666463,438,Rustic Rug,Home,3,127.79
ORD-00666463,657,Educational Doll,Toys,1,79.64
ORD-00666463,318,Modern Table, Home ,2,221.02
ORD-00666463,701,Stylish Sweater,Clothing,2,156.23
ORD-84451783,1149,Interactive Doll,Toys,3,25.54
ORD-84451783,1241,Comfortable Shirt,Clothing,2,190.47
ORD-65961680,507,Smart Camera,Electronics,2,161.06
ORD-65961680,635,Modern Novel,Books,1,131.84
ORD-65961680,153,Smart Camera,Electronics,3,152.07
ORD-65961680,638,Wireless Camera,Electronics,2,80.07
ORD-65961680,1190,Portable Speaker,Electronics,1,150.69
ORD-65961680,1149,Interactive Doll,Toys,3,25.54
ORD-13018068,638,Wireless Camera,Electronics,2,80.07
ORD-13018068,325,Cozy Table,Home,4,211.17
ORD-13018068,1102,Modern Memoir,Books,5,175.45
ORD-13018068,530,Wireless Speaker,Electronics,2,79.71
ORD-13018068,837,Elegant Chair,Home,2,176.89
ORD-13018068,197,Classic Guide,Books,5,203.79
ORD-13018068,147,Portable Camera,Electronics,5,10.54
ORD-13018068,1035,INTERACTIVE CAR,  Toys  ,1,52.81
ORD-16682277,696,Modern Table,Home,3,242.47
ORD-84810087,416,Durable Jacket,Clothing,2,245.24
ORD-84810087,27,Cozy Lamp,Home,1,176.33
ORD-84810087,817, Wireless Camera ,Electronics,1,209.86
ORD-84810087,395, Illustrated Memoir  ,Books,1,160.97
ORD-84810087,835,Illustrated Novel,Books,2,206.72
ORD-84810087,340,Compact Monitor,Electronics,1,81.12
ORD-17831569,720,Colorful Blocks,Toys,3,59.75
ORD-17831569,1245,Colorful Puzzle,Toys,4,175.18
ORD-17831569,247,Illustrated Memoir,Books,4,241.32
ORD-02793220,1252,Stylish Jacket,Clothing,2,80.61
ORD-20667888,228,Elegant Table,Home,1,95.69
ORD-20667888,169,Smart Speaker,Electronics,1,95.1
ORD-20667888,1132,Smart Monitor,Electronics,2,82.2
ORD-20667888,187,Portable Monitor,Electronics,1,96.36
ORD-26424155,964,Portable Speaker,Electronics,1,187.1
ORD-08424291,901,Stylish Shirt,Clothing,3,64.3
ORD-08424291,84,Compact Headphones,electronics,3,153.48
ORD-08424291,1082,  Cozy Lamp  ,Home,2,163.33
ORD-08424291,1047,Portable Headphones,Electronics,1,185.88
ORD-41098788,354,Stylish Jeans,Clothing,3,226.73
ORD-41098788,768,Fun Car,Toys,1,72.3
ORD-41098788,388,Durable Sweater,Clothing,1,87.55
ORD-41098788,642,  Compact Headphones ,Electronics,1,164.37
ORD-41098788,934,fun blocks,Toys,1,165.41
ORD-41098788,1102,Modern Memoir,Books,2,175.45
ORD-03842602,1277,Cozy Chair,Home,2,150.36
ORD-03842602,352,Stylish Shirt,Clothing,2,199.49
ORD-03842602,260,Modern Chair,Home,2,21.66
ORD-03842602,240,Compact Camera,Electronics,2,88.23
ORD-72621634,161,Interactive Puzzle,Toys,1,118.19
ORD-72621634,436,Durable Jacket, Clothing  ,5,45.28
ORD-72621634,1264,Durable Jacket,Clothing,4,47.72
ORD-72621634,735,wireless camera,Electronics,4,164.99
ORD-72621634,1258,PORTABLE SPEAKER,Electronics,5,45.16
ORD-72621634,695,Durable Jeans,  Clothing ,3,104.92
ORD-72621634,838,Educational Doll, Toys  ,4,21.41
ORD-72621634,561,Durable Shirt,  Clothing  ,5,18.1
ORD-72621634,92,Cozy Chair,Home,5,224.55
ORD-72621634,318,Modern Table,home,6,221.02
ORD-72621634,185,Rustic Chair,Home,4,210.99
ORD-72621634,834,Durable Sweater,Clothing,1,12.35
ORD-56664096,242,Compact Monitor,ELECTRONICS,1,116.59
ORD-56664096,327,Fun Doll,Toys,2,161.08
ORD-56664096,725,Fun Car,Toys,3,142.45
ORD-56664096,514,Rustic Lamp,Home,2,174.76
ORD-56664096,1107,Interactive Doll, Toys  ,1,30.78
ORD-56664096,62,Modern Lamp,Home,2,6.81
ORD-43230970,1121,Rustic Lamp,Home,3,177.14
ORD-54881216,334,  Portable Monitor ,Electronics,1,163.22
ORD-54881216,183,Illustrated Novel,Books,3,196.33
ORD-54881216,42,Classic Jacket,  Clothing  ,2,190.98
ORD-54881216,1170,Wireless Speaker,Electronics,3,110.93
ORD-54881216,658,Educational Car,Toys,1,62.61
ORD-85684323,700,Cozy Lamp,Home,1,55.56
ORD-85684323,205,Illustrated Anthology,Books,3,10.43
ORD-85684323,674, Classic Guide  ,Books,5,158.29
ORD-85684323,243,Stylish Jeans,Clothing,2,229.27
ORD-85684323,916,Elegant Table,Home,1,248.63
ORD-83305037,325,  COZY TABLE  ,Home,3,211.17
ORD-83305037,650,Stylish Sweater,Clothing,3,73.55
ORD-83305037,451,educational puzzle,Toys,3,90.72
ORD-83305037,97,Classic Jacket,Clothing,1,94.52
ORD-83305037,1237,Comfortable Jeans,Clothing,3,49.85
ORD-83305037,1021,Compact Monitor,Electronics,1,52.13
ORD-83305037,940,Colorful Puzzle,TOYS,1,77.78
ORD-01336646,895,Modern Memoir,Books,1,116.12
ORD-01336646,1051,Portable Monitor,  Electronics ,1,63.87
ORD-01336646,882,Wireless Camera,Electronics,2,179.7
ORD-92632151,325,Cozy Table,Home,3,211.17
ORD-92632151,559,Rustic Table,Home,2,122.37
ORD-92632151,1132,Smart Monitor,Electronics,3,82.2
ORD-92632151,117,Durable Jeans,Clothing,2,43.78
ORD-92632151,1268,Elegant Lamp,Home,2,152.0
ORD-00413480,549,Classic Shirt,Clothing,3,22.53
ORD-07114794,196,Fun Car,Toys,2,135.11
ORD-07114794,1258,Portable Speaker,Electronics,2,45.16
ORD-07114794,339,Portable Monitor,Electronics,2,69.66
ORD-07114794,442, Durable Jacket  ,Clothing,2,194.72
ORD-14973037,298,Classic Jeans,Clothing,1,247.07
ORD-14973037,670,Modern Chair,Home,1,172.67
ORD-82334218,724,colorful car,Toys,1,193.48
ORD-82334218,127,Fun Puzzle, Toys ,1,158.95
ORD-82334218,422,Fun Puzzle,Toys,1,106.84
ORD-82334218,103,Educational Blocks,Toys,2,86.85
ORD-82334218,744,Smart Camera,  ELECTRONICS ,1,51.64
ORD-82334218,99,Elegant Chair,Home,2,179.69
ORD-36016066,367,Illustrated Memoir,Books,1,244.68
ORD-36016066,569,Comfortable Jacket,Clothing,2,203.16
ORD-24510521,573,Portable Headphones,Electronics,1,175.08
ORD-24510521,1161,Elegant Rug,Home,2,230.35
ORD-73378281,344,Wireless Camera,Electronics,5,236.27
ORD-73378281,276,Fun Car,Toys,1,236.63
ORD-73378281,121,Compact Monitor,Electronics,1,132.75
ORD-73378281,179,Cozy Lamp,Home,4,171.01
ORD-42744844,722,Compact Headphones,Electronics,1,162.82
ORD-42744844,559,Rustic Table,Home,1,122.37
ORD-42744844,271,Fun Doll,Toys,2,240.58
ORD-42744844,612,Classic Anthology,Books,2,111.25
ORD-82360930,448,Educational Puzzle,Toys,2,169.22
ORD-82360930,847,Modern Anthology,Books,3,122.82
ORD-86842375,377,Modern Table,Home,2,70.19
ORD-86842375,1000,Compact Speaker,Electronics,2,86.42
ORD-86842375,311,Hardcover Guide,Books,2,229.92
ORD-86842375,1021,Compact Monitor,Electronics,2,52.13
ORD-50201387,827,FUN DOLL,Toys,1,203.88
ORD-50201387,379,Elegant Table,Home,2,233.13
ORD-50201387,730,Portable Monitor,Electronics,2,208.01
ORD-50201387,1234,Compact Headphones,Electronics,2,19.82
ORD-50201387,534,Classic Novel,Books,2,44.12
ORD-50201387,755,Interactive Blocks,Toys,2,76.58
ORD-33676101,388,Durable Sweater,Clothing,1,87.55
ORD-33676101,703,Comfortable Jacket,Clothing,3,68.71
ORD-33676101,142,STYLISH JACKET,Clothing,2,83.19
ORD-33676101,633,Colorful Car,Toys,3,85.2
ORD-52428497,464,Modern Novel,Books,2,221.7
ORD-52428497,466,Wireless Camera,Electronics,2,44.14
ORD-58721478,302,Colorful Puzzle,Toys,1,60.52
ORD-58721478,504,Modern Table,Home,2,134.11
ORD-58721478,430,Educational Puzzle,Toys,1,223.97
ORD-58721478,559,rustic table,Home,2,122.37
ORD-99333116,931,Durable Sweater,Clothing,2,230.43
ORD-99333116,214,Rustic Table,Home,1,104.63
ORD-84249066,512,Hardcover Guide,Books,5,80.52
ORD-84249066,855,Elegant Rug,Home,4,39.02
ORD-84249066,160,  Interactive Doll  ,Toys,1,15.29
ORD-84249066,761,Rustic Table,Home,5,59.49
ORD-84249066,652,classic sweater,Clothing,3,10.63
ORD-84249066,705,Elegant Chair,Home,1,177.86
ORD-84249066,326,cozy rug,Home,1,22.63
ORD-84249066,966,Colorful Car,Toys,4,229.16
ORD-84249066,821,Modern Lamp,Home,4,33.6
ORD-08094872,164,Portable Speaker,Electronics,2,85.09
ORD-08094872,62,Modern Lamp,  Home  ,1,6.81
ORD-08094872,892,Elegant Chair,Home,2,62.3
ORD-08094872,1167,Colorful Blocks,Toys,1,239.15
ORD-08094872,1168,Modern Memoir,Books,2,120.14
ORD-08094872,930,Durable Shirt,  Clothing  ,1,42.85
ORD-05645949,215,Elegant Lamp,Home,5,153.37
